AÑO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,CODIGO_MUNICIPIO,MUNICIPIO,NIVEL,SECTOR,INSCRITOS,DOCENTES,RELACION_ALUMNO_DOCENTE
1997,10,Suchitepéquez,13,Chicacao,PRIMARIA DE NIÑOS,MUNICIPAL,184,0,
2000,13,Huehuetenango,19,Colotenango,PRIMARIA DE NIÑOS,OFICIAL,3640,0,
2003,12,San Marcos,22,Pajapita,PRIMARIA DE NIÑOS,OFICIAL,2656,93,28.559139
2006,2,El Progreso,5,El Jícaro,PRIMARIA DE NIÑOS,PRIVADO,81,6,13.5
2008,5,Escuintla,6,Tiquisate,PRIMARIA DE NIÑOS,MUNICIPAL,78,3,26
2016,2,El Progreso,1,Guastatoya,PRIMARIA DE NIÑOS,PRIVADO,684,0,
1997,1,Guatemala,6,Chinautla,PRIMARIA DE NIÑOS,PRIVADO,2826,0,
2008,3,Sacatepéquez,12,Ciudad Vieja,PRIMARIA DE NIÑOS,MUNICIPAL,388,14,27.714285
1992,2,El Progreso,4,San Cristóbal Acasaguastlán,PRIMARIA DE NIÑOS,OFICIAL,944,0,
1993,7,Sololá,1,Sololá,PRIMARIA DE NIÑOS,OFICIAL,8035,0,
1994,11,Retalhuleu,3,Santa Cruz Muluá,PRIMARIA DE NIÑOS,OFICIAL,1605,0,
1999,4,Chimaltenango,6,Tecpán Guatemala,PRIMARIA DE NIÑOS,PRIVADO,953,0,
2012,17,Petén,4,San Andrés,PRIMARIA DE NIÑOS,OFICIAL,6057,305,19.859016
2013,3,Sacatepéquez,6,Santiago Sacatepéquez,PRIMARIA DE NIÑOS,OFICIAL,3950,123,32.113821
1995,10,Suchitepéquez,6,Santo Domingo Suchitepéquez,PRIMARIA DE NIÑOS,PRIVADO,179,0,
1999,5,Escuintla,3,La Democracia,PRIMARIA DE NIÑOS,OFICIAL,2257,0,
1998,11,Retalhuleu,8,Nuevo San Carlos,PRIMARIA DE NIÑOS,PRIVADO,474,0,
2010,12,San Marcos,20,El Quetzal,PRIMARIA DE NIÑOS,OFICIAL,4552,184,24.73913
1996,2,El Progreso,5,El Jícaro,PRIMARIA DE NIÑOS,OFICIAL,1852,0,
2003,22,Jutiapa,6,Yupiltepéque,PRIMARIA DE NIÑOS,OFICIAL,2726,84,32.45238
2008,5,Escuintla,8,Guanagazapa,PRIMARIA DE NIÑOS,OFICIAL,2883,89,32.393258
2007,13,Huehuetenango,6,San Pedro Necta,PRIMARIA DE NIÑOS,OFICIAL,5743,189,30.386243
2008,12,San Marcos,18,Ocós,PRIMARIA DE NIÑOS,PRIVADO,736,22,33.454545
2010,6,Santa Rosa,3,Santa Rosa De Lima,PRIMARIA DE NIÑOS,PRIVADO,70,5,14
2011,10,Suchitepéquez,14,Patulul,PRIMARIA DE NIÑOS,OFICIAL,5480,176,31.136363
2015,16,Alta Verapaz,2,Santa Cruz Verapaz,PRIMARIA DE NIÑOS,PRIVADO,98,12,8.166666
1996,9,Quetzaltenango,24,Palestina De Los Altos,PRIMARIA DE NIÑOS,OFICIAL,1570,0,
1996,22,Jutiapa,1,Jutiapa,PRIMARIA DE NIÑOS,OFICIAL,14245,0,
1997,3,Sacatepéquez,6,Santiago Sacatepéquez,PRIMARIA DE NIÑOS,PRIVADO,25,0,
1999,17,Petén,2,San José,PRIMARIA DE NIÑOS,OFICIAL,538,0,
2015,13,Huehuetenango,1,Huehuetenango,PRIMARIA DE NIÑOS,OFICIAL,13252,620,21.374193
1993,13,Huehuetenango,30,Santiago Chimaltenango,PRIMARIA DE NIÑOS,OFICIAL,708,0,
2000,19,Zacapa,3,Rio Hondo,PRIMARIA DE NIÑOS,PRIVADO,122,0,
2014,18,Izabal,1,Puerto Barrios,PRIMARIA DE NIÑOS,MUNICIPAL,16,1,16
2005,16,Alta Verapaz,2,Santa Cruz Verapaz,PRIMARIA DE NIÑOS,OFICIAL,3910,119,32.857142
2012,1,Guatemala,13,Fraijanes,PRIMARIA DE NIÑOS,PRIVADO,1960,118,16.610169
2011,9,Quetzaltenango,23,La Esperanza,PRIMARIA DE NIÑOS,OFICIAL,2577,99,26.030303
2009,17,Petén,11,Melchor De Mencos,PRIMARIA DE NIÑOS,MUNICIPAL,156,6,26
2014,1,Guatemala,15,Villa Nueva,PRIMARIA DE NIÑOS,PRIVADO,19411,1468,13.222752
2004,12,San Marcos,10,Tejutla,PRIMARIA DE NIÑOS,MUNICIPAL,41,2,20.5
1993,5,Escuintla,7,La Gomera,PRIMARIA DE NIÑOS,PRIVADO,951,0,
2000,13,Huehuetenango,25,San Sebastián Coatán,PRIMARIA DE NIÑOS,PRIVADO,166,0,
2007,4,Chimaltenango,2,San José Poaquil,PRIMARIA DE NIÑOS,OFICIAL,4451,193,23.062176
2012,1,Guatemala,6,Chinautla,PRIMARIA DE NIÑOS,PRIVADO,3240,173,18.728323
2000,20,Chiquimula,6,Olopa,PRIMARIA DE NIÑOS,PRIVADO,51,0,
2005,16,Alta Verapaz,1,Cobán,PRIMARIA DE NIÑOS,PRIVADO,2053,104,19.740384
2010,10,Suchitepéquez,15,Santa Bárbara,PRIMARIA DE NIÑOS,PRIVADO,98,4,24.5
2006,6,Santa Rosa,11,Guazacapán,PRIMARIA DE NIÑOS,PRIVADO,534,32,16.6875
2008,7,Sololá,15,San Pablo La Laguna,PRIMARIA DE NIÑOS,PRIVADO,227,6,37.833333
2014,14,Quiché,13,Nebaj,PRIMARIA DE NIÑOS,PRIVADO,383,23,16.652173
1992,16,Alta Verapaz,10,San Juan Chamelco,PRIMARIA DE NIÑOS,OFICIAL,3002,0,
2005,11,Retalhuleu,3,Santa Cruz Muluá,PRIMARIA DE NIÑOS,OFICIAL,2205,80,27.5625
2006,1,Guatemala,9,San Pedro Sacatepéquez,PRIMARIA DE NIÑOS,PRIVADO,796,30,26.533333
2010,3,Sacatepéquez,16,Santa Catarina Barahona,PRIMARIA DE NIÑOS,OFICIAL,506,17,29.764705
2004,11,Retalhuleu,5,San Felipe,PRIMARIA DE NIÑOS,PRIVADO,431,30,14.366666
2014,14,Quiché,6,Santo Tomás Chichicastenango,PRIMARIA DE NIÑOS,PRIVADO,520,34,15.294117
1999,18,Izabal,4,Morales,PRIMARIA DE NIÑOS,OFICIAL,12300,0,
2002,15,Baja Verapaz,8,Purulhá,PRIMARIA DE NIÑOS,OFICIAL,5375,0,
2004,6,Santa Rosa,8,Chiquimulilla,PRIMARIA DE NIÑOS,PRIVADO,502,42,11.95238
2009,6,Santa Rosa,7,San Juan Tecuaco,PRIMARIA DE NIÑOS,MUNICIPAL,15,1,15
2016,6,Santa Rosa,6,Oratorio,PRIMARIA DE NIÑOS,PRIVADO,185,0,
2006,11,Retalhuleu,9,El Asintal,PRIMARIA DE NIÑOS,PRIVADO,142,9,15.777777
2011,12,San Marcos,5,San Miguel Ixtahuacán,PRIMARIA DE NIÑOS,OFICIAL,10287,379,27.14248
2014,22,Jutiapa,17,Quesada,PRIMARIA DE NIÑOS,PRIVADO,155,20,7.75
1992,9,Quetzaltenango,22,Flores Costa Cuca,PRIMARIA DE NIÑOS,OFICIAL,2470,0,
1995,16,Alta Verapaz,1,Cobán,PRIMARIA DE NIÑOS,OFICIAL,10848,0,
2000,12,San Marcos,2,San Pedro Sacatepéquez,PRIMARIA DE NIÑOS,PRIVADO,553,0,
2004,20,Chiquimula,1,Chiquimula,PRIMARIA DE NIÑOS,PRIVADO,1496,72,20.777777
2009,5,Escuintla,4,Siquinalá,PRIMARIA DE NIÑOS,PRIVADO,614,25,24.56
2013,3,Sacatepéquez,5,Santo Domingo Xenacoj,PRIMARIA DE NIÑOS,PRIVADO,95,11,8.636363
2012,22,Jutiapa,2,El Progreso,PRIMARIA DE NIÑOS,PRIVADO,557,26,21.423076
2004,14,Quiché,3,Chinique,PRIMARIA DE NIÑOS,PRIVADO,59,6,9.833333
1994,7,Sololá,5,Nahualá,PRIMARIA DE NIÑOS,OFICIAL,5817,0,
1997,10,Suchitepéquez,6,Santo Domingo Suchitepéquez,PRIMARIA DE NIÑOS,MUNICIPAL,36,0,
1999,11,Retalhuleu,2,San Sebastián,PRIMARIA DE NIÑOS,OFICIAL,3119,0,
2006,7,Sololá,9,San Andrés Semetabaj,PRIMARIA DE NIÑOS,PRIVADO,90,5,18
2008,22,Jutiapa,15,Pasaco,PRIMARIA DE NIÑOS,MUNICIPAL,202,9,22.444444
2010,10,Suchitepéquez,17,Santo Tomás La Unión,PRIMARIA DE NIÑOS,OFICIAL,1615,81,19.938271
1998,20,Chiquimula,5,Camotán,PRIMARIA DE NIÑOS,MUNICIPAL,43,0,
1999,13,Huehuetenango,23,San Juan Ixcoy,PRIMARIA DE NIÑOS,OFICIAL,3138,0,
2001,16,Alta Verapaz,12,Santa María Cahabón,PRIMARIA DE NIÑOS,MUNICIPAL,32,0,
2004,11,Retalhuleu,9,El Asintal,PRIMARIA DE NIÑOS,PRIVADO,178,9,19.777777
2006,11,Retalhuleu,7,Champerico,PRIMARIA DE NIÑOS,OFICIAL,5977,207,28.874396
1995,15,Baja Verapaz,3,Rabinal,PRIMARIA DE NIÑOS,OFICIAL,5479,0,
2013,4,Chimaltenango,4,San Juan Comalapa,PRIMARIA DE NIÑOS,PRIVADO,862,57,15.122807
1992,5,Escuintla,2,Santa Lucía Cotzumalguapa,PRIMARIA DE NIÑOS,PRIVADO,3426,0,
1999,1,Guatemala,15,Villa Nueva,PRIMARIA DE NIÑOS,PRIVADO,14349,0,
2003,21,Jalapa,4,San Manuel Chaparrón,PRIMARIA DE NIÑOS,PRIVADO,160,6,26.666666
1996,3,Sacatepéquez,9,Santa Lucía Milpas Altas,PRIMARIA DE NIÑOS,OFICIAL,1167,0,
2001,1,Guatemala,2,Santa Catarina Pinula,PRIMARIA DE NIÑOS,OFICIAL,5995,0,
2004,20,Chiquimula,7,Esquipulas,PRIMARIA DE NIÑOS,PRIVADO,1414,58,24.37931
2003,12,San Marcos,20,El Quetzal,PRIMARIA DE NIÑOS,PRIVADO,303,8,37.875
1994,10,Suchitepéquez,16,San Juan Bautista,PRIMARIA DE NIÑOS,PRIVADO,102,0,
2004,18,Izabal,5,Los Amates,PRIMARIA DE NIÑOS,MUNICIPAL,121,5,24.2
2011,13,Huehuetenango,26,Santa Cruz Barillas,PRIMARIA DE NIÑOS,OFICIAL,20974,702,29.877492
1992,16,Alta Verapaz,1,Cobán,PRIMARIA DE NIÑOS,PRIVADO,1360,0,
2011,10,Suchitepéquez,7,San Lorenzo,PRIMARIA DE NIÑOS,OFICIAL,2413,104,23.201923
2012,12,San Marcos,16,Catarina,PRIMARIA DE NIÑOS,OFICIAL,4775,212,22.523584
2012,1,Guatemala,14,Amatitlán,PRIMARIA DE NIÑOS,PRIVADO,4047,328,12.338414
2014,13,Huehuetenango,10,Santa Bárbara,PRIMARIA DE NIÑOS,OFICIAL,6321,191,33.09424
1999,12,San Marcos,19,San Pablo,PRIMARIA DE NIÑOS,PRIVADO,1626,0,
2000,5,Escuintla,9,San José,PRIMARIA DE NIÑOS,MUNICIPAL,31,0,
2013,14,Quiché,2,Chiché,PRIMARIA DE NIÑOS,MUNICIPAL,17,1,17
1999,13,Huehuetenango,28,San Rafael Petzal,PRIMARIA DE NIÑOS,OFICIAL,1040,0,
2009,2,El Progreso,3,San Agustin Acasaguastlán,PRIMARIA DE NIÑOS,OFICIAL,8468,301,28.13289
2015,19,Zacapa,7,Cabañas,PRIMARIA DE NIÑOS,OFICIAL,2051,116,17.681034
1994,16,Alta Verapaz,15,Fray Bartolomé De Las Casas,PRIMARIA DE NIÑOS,MUNICIPAL,0,0,
2001,4,Chimaltenango,6,Tecpán Guatemala,PRIMARIA DE NIÑOS,PRIVADO,961,0,
2013,2,El Progreso,4,San Cristóbal Acasaguastlán,PRIMARIA DE NIÑOS,PRIVADO,36,9,4
1999,10,Suchitepéquez,13,Chicacao,PRIMARIA DE NIÑOS,MUNICIPAL,130,0,
2003,3,Sacatepéquez,3,Pastores,PRIMARIA DE NIÑOS,OFICIAL,1580,52,30.384615
2004,2,El Progreso,5,El Jícaro,PRIMARIA DE NIÑOS,PRIVADO,73,6,12.166666
2010,10,Suchitepéquez,13,Chicacao,PRIMARIA DE NIÑOS,PRIVADO,721,27,26.703703
2014,3,Sacatepéquez,8,San Lucas Sacatepéquez,PRIMARIA DE NIÑOS,OFICIAL,2538,105,24.171428
2000,1,Guatemala,6,Chinautla,PRIMARIA DE NIÑOS,OFICIAL,10788,0,
2010,5,Escuintla,11,Palín,PRIMARIA DE NIÑOS,OFICIAL,7663,215,35.64186
2012,20,Chiquimula,2,San José La Arada,PRIMARIA DE NIÑOS,PRIVADO,42,4,10.5
2014,1,Guatemala,4,San José Del Golfo,PRIMARIA DE NIÑOS,OFICIAL,956,49,19.510204
1997,1,Guatemala,1,Guatemala,PRIMARIA DE NIÑOS,OFICIAL,85949,0,
1997,1,Guatemala,17,San Miguel Petapa,PRIMARIA DE NIÑOS,OFICIAL,4974,0,
2004,3,Sacatepéquez,5,Santo Domingo Xenacoj,PRIMARIA DE NIÑOS,PRIVADO,79,5,15.8
1994,5,Escuintla,4,Siquinalá,PRIMARIA DE NIÑOS,PRIVADO,854,0,
2004,10,Suchitepéquez,19,Pueblo Nuevo,PRIMARIA DE NIÑOS,OFICIAL,1733,60,28.883333
2008,12,San Marcos,20,El Quetzal,PRIMARIA DE NIÑOS,OFICIAL,4233,134,31.589552
2011,13,Huehuetenango,7,Jacaltenango,PRIMARIA DE NIÑOS,OFICIAL,7915,335,23.626865
1994,11,Retalhuleu,5,San Felipe,PRIMARIA DE NIÑOS,OFICIAL,2408,0,
1995,7,Sololá,9,San Andrés Semetabaj,PRIMARIA DE NIÑOS,PRIVADO,45,0,
2003,22,Jutiapa,12,Jalpatagua,PRIMARIA DE NIÑOS,OFICIAL,4480,129,34.728682
2004,22,Jutiapa,1,Jutiapa,PRIMARIA DE NIÑOS,PRIVADO,1516,46,32.956521
1997,16,Alta Verapaz,12,Santa María Cahabón,PRIMARIA DE NIÑOS,PRIVADO,1293,0,
2006,20,Chiquimula,1,Chiquimula,PRIMARIA DE NIÑOS,PRIVADO,1584,88,18
2016,18,Izabal,3,El Estor,PRIMARIA DE NIÑOS,OFICIAL,13218,0,
1994,6,Santa Rosa,8,Chiquimulilla,PRIMARIA DE NIÑOS,OFICIAL,7030,0,
1997,7,Sololá,16,San Marcos La Laguna,PRIMARIA DE NIÑOS,OFICIAL,220,0,
2003,20,Chiquimula,4,Jocotán,PRIMARIA DE NIÑOS,PRIVADO,546,17,32.117647
2015,6,Santa Rosa,10,Santa María Ixhuatán,PRIMARIA DE NIÑOS,PRIVADO,118,11,10.727272
1996,2,El Progreso,3,San Agustin Acasaguastlán,PRIMARIA DE NIÑOS,OFICIAL,4928,0,
2007,9,Quetzaltenango,9,San Juan Ostuncalco,PRIMARIA DE NIÑOS,OFICIAL,10110,302,33.476821
2007,16,Alta Verapaz,2,Santa Cruz Verapaz,PRIMARIA DE NIÑOS,OFICIAL,4344,145,29.95862
2012,12,San Marcos,28,Rio Blanco,PRIMARIA DE NIÑOS,OFICIAL,1003,49,20.469387
1997,9,Quetzaltenango,12,San Martín Sacatepéquez,PRIMARIA DE NIÑOS,PRIVADO,315,0,
2002,10,Suchitepéquez,1,Mazatenango,PRIMARIA DE NIÑOS,OFICIAL,10768,0,
2006,3,Sacatepéquez,12,Ciudad Vieja,PRIMARIA DE NIÑOS,PRIVADO,794,43,18.465116
2010,22,Jutiapa,9,El Adelanto,PRIMARIA DE NIÑOS,OFICIAL,1396,49,28.489795
2015,9,Quetzaltenango,9,San Juan Ostuncalco,PRIMARIA DE NIÑOS,PRIVADO,1091,90,12.122222
2016,9,Quetzaltenango,16,Zunil,PRIMARIA DE NIÑOS,PRIVADO,155,0,
2002,18,Izabal,5,Los Amates,PRIMARIA DE NIÑOS,PRIVADO,1525,0,
2002,11,Retalhuleu,5,San Felipe,PRIMARIA DE NIÑOS,PRIVADO,368,0,
2013,21,Jalapa,6,Monjas,PRIMARIA DE NIÑOS,PRIVADO,402,25,16.08
2014,19,Zacapa,4,Gualán,PRIMARIA DE NIÑOS,OFICIAL,6092,323,18.860681
1993,5,Escuintla,13,Nueva Concepción,PRIMARIA DE NIÑOS,MUNICIPAL,287,0,
2000,3,Sacatepéquez,13,San Miguel Dueñas,PRIMARIA DE NIÑOS,OFICIAL,1230,0,
2001,16,Alta Verapaz,15,Fray Bartolomé De Las Casas,PRIMARIA DE NIÑOS,PRIVADO,176,0,
2003,16,Alta Verapaz,1,Cobán,PRIMARIA DE NIÑOS,PRIVADO,2148,99,21.696969
2006,2,El Progreso,3,San Agustin Acasaguastlán,PRIMARIA DE NIÑOS,PRIVADO,179,9,19.888888
2007,4,Chimaltenango,1,Chimaltenango,PRIMARIA DE NIÑOS,PRIVADO,2559,138,18.543478
2012,10,Suchitepéquez,15,Santa Bárbara,PRIMARIA DE NIÑOS,PRIVADO,104,4,26
1993,9,Quetzaltenango,6,Cabricán,PRIMARIA DE NIÑOS,PRIVADO,632,0,
2000,6,Santa Rosa,10,Santa María Ixhuatán,PRIMARIA DE NIÑOS,OFICIAL,3864,0,
2006,14,Quiché,6,Santo Tomás Chichicastenango,PRIMARIA DE NIÑOS,OFICIAL,21547,587,36.706984
2005,12,San Marcos,8,Sibinal,PRIMARIA DE NIÑOS,OFICIAL,3222,92,35.021739
2008,13,Huehuetenango,27,Aguacatán,PRIMARIA DE NIÑOS,PRIVADO,646,18,35.888888
2014,5,Escuintla,8,Guanagazapa,PRIMARIA DE NIÑOS,PRIVADO,127,11,11.545454
2015,13,Huehuetenango,6,San Pedro Necta,PRIMARIA DE NIÑOS,PRIVADO,137,12,11.416666
1994,10,Suchitepéquez,18,Zunilito,PRIMARIA DE NIÑOS,OFICIAL,680,0,
2006,20,Chiquimula,11,Ipala,PRIMARIA DE NIÑOS,OFICIAL,3542,160,22.1375
2010,9,Quetzaltenango,8,San Miguel Siguilá,PRIMARIA DE NIÑOS,OFICIAL,1941,66,29.40909
2009,12,San Marcos,5,San Miguel Ixtahuacán,PRIMARIA DE NIÑOS,OFICIAL,10249,326,31.43865
2009,19,Zacapa,5,Teculután,PRIMARIA DE NIÑOS,OFICIAL,2832,103,27.495145
2016,15,Baja Verapaz,6,Santa Cruz El Chol,PRIMARIA DE NIÑOS,OFICIAL,1305,0,
1992,14,Quiché,17,San Bartolomé Jocotenango,PRIMARIA DE NIÑOS,OFICIAL,645,0,
1993,16,Alta Verapaz,9,San Pedro Carchá,PRIMARIA DE NIÑOS,PRIVADO,749,0,
1993,16,Alta Verapaz,1,Cobán,PRIMARIA DE NIÑOS,OFICIAL,9923,0,
1997,10,Suchitepéquez,20,Rio Bravo,PRIMARIA DE NIÑOS,PRIVADO,123,0,
2002,13,Huehuetenango,25,San Sebastián Coatán,PRIMARIA DE NIÑOS,PRIVADO,239,0,
2003,10,Suchitepéquez,10,San Antonio Suchitepéquez,PRIMARIA DE NIÑOS,OFICIAL,6352,192,33.083333
1999,6,Santa Rosa,9,Taxisco,PRIMARIA DE NIÑOS,PRIVADO,341,0,
2007,9,Quetzaltenango,20,Coatepeque,PRIMARIA DE NIÑOS,PRIVADO,1962,89,22.044943
2013,7,Sololá,13,San Lucas Tolimán,PRIMARIA DE NIÑOS,OFICIAL,4105,183,22.431693
2015,17,Petén,9,San Luis,PRIMARIA DE NIÑOS,PRIVADO,26,4,6.5
1997,4,Chimaltenango,15,Zaragoza,PRIMARIA DE NIÑOS,OFICIAL,2184,0,
1997,18,Izabal,4,Morales,PRIMARIA DE NIÑOS,OFICIAL,11245,0,
2000,22,Jutiapa,2,El Progreso,PRIMARIA DE NIÑOS,OFICIAL,2830,0,
2006,22,Jutiapa,17,Quesada,PRIMARIA DE NIÑOS,OFICIAL,3600,119,30.2521
2013,19,Zacapa,3,Rio Hondo,PRIMARIA DE NIÑOS,PRIVADO,153,12,12.75
2014,16,Alta Verapaz,15,Fray Bartolomé De Las Casas,PRIMARIA DE NIÑOS,PRIVADO,95,15,6.333333
2008,1,Guatemala,9,San Pedro Sacatepéquez,PRIMARIA DE NIÑOS,PRIVADO,957,35,27.342857
2013,12,San Marcos,25,San Cristóbal Cucho,PRIMARIA DE NIÑOS,OFICIAL,2937,131,22.419847
2014,19,Zacapa,8,San Diego,PRIMARIA DE NIÑOS,OFICIAL,1114,75,14.853333
1998,1,Guatemala,16,Villa Canales,PRIMARIA DE NIÑOS,PRIVADO,3013,0,
1998,19,Zacapa,7,Cabañas,PRIMARIA DE NIÑOS,OFICIAL,1876,0,
2001,13,Huehuetenango,17,Santa Eulalia,PRIMARIA DE NIÑOS,PRIVADO,452,0,
2006,2,El Progreso,7,Sanarate,PRIMARIA DE NIÑOS,OFICIAL,5137,171,30.040935
2015,7,Sololá,4,Santa Lucía Utatlán,PRIMARIA DE NIÑOS,PRIVADO,78,12,6.5
2012,5,Escuintla,3,La Democracia,PRIMARIA DE NIÑOS,OFICIAL,2946,140,21.042857
2016,6,Santa Rosa,14,Nueva Santa Rosa,PRIMARIA DE NIÑOS,PRIVADO,433,0,
1996,1,Guatemala,17,San Miguel Petapa,PRIMARIA DE NIÑOS,PRIVADO,2091,0,
2007,18,Izabal,4,Morales,PRIMARIA DE NIÑOS,PRIVADO,1426,80,17.825
2016,9,Quetzaltenango,22,Flores Costa Cuca,PRIMARIA DE NIÑOS,OFICIAL,3141,0,
2008,7,Sololá,9,San Andrés Semetabaj,PRIMARIA DE NIÑOS,PRIVADO,53,4,13.25
2008,21,Jalapa,5,San Carlos Alzatate,PRIMARIA DE NIÑOS,OFICIAL,2854,96,29.729166
2010,22,Jutiapa,15,Pasaco,PRIMARIA DE NIÑOS,MUNICIPAL,192,12,16
1997,17,Petén,10,Sayaxché,PRIMARIA DE NIÑOS,OFICIAL,5570,0,
2002,8,Totonicapán,1,Totonicapán,PRIMARIA DE NIÑOS,OFICIAL,20032,0,
2002,20,Chiquimula,11,Ipala,PRIMARIA DE NIÑOS,OFICIAL,3651,0,
2002,4,Chimaltenango,7,Patzún,PRIMARIA DE NIÑOS,OFICIAL,5463,0,
2008,11,Retalhuleu,5,San Felipe,PRIMARIA DE NIÑOS,PRIVADO,543,38,14.289473
1995,6,Santa Rosa,9,Taxisco,PRIMARIA DE NIÑOS,PRIVADO,189,0,
1999,11,Retalhuleu,1,Retalhuleu,PRIMARIA DE NIÑOS,PRIVADO,1591,0,
2002,2,El Progreso,5,El Jícaro,PRIMARIA DE NIÑOS,PRIVADO,55,0,
2004,6,Santa Rosa,12,Santa Cruz Naranjo,PRIMARIA DE NIÑOS,OFICIAL,2092,63,33.206349
2016,14,Quiché,14,San Andrés Sajcabajá,PRIMARIA DE NIÑOS,PRIVADO,61,0,
1993,12,San Marcos,22,Pajapita,PRIMARIA DE NIÑOS,MUNICIPAL,93,0,
1996,12,San Marcos,21,La Reforma,PRIMARIA DE NIÑOS,PRIVADO,570,0,
2006,20,Chiquimula,7,Esquipulas,PRIMARIA DE NIÑOS,PRIVADO,1415,54,26.203703
2007,7,Sololá,1,Sololá,PRIMARIA DE NIÑOS,PRIVADO,364,26,14
2011,2,El Progreso,4,San Cristóbal Acasaguastlán,PRIMARIA DE NIÑOS,PRIVADO,23,4,5.75
2011,16,Alta Verapaz,4,Tactic,PRIMARIA DE NIÑOS,OFICIAL,5515,217,25.414746
2014,13,Huehuetenango,18,San Mateo Ixtatán,PRIMARIA DE NIÑOS,OFICIAL,9460,273,34.652014
1994,6,Santa Rosa,2,Barberena,PRIMARIA DE NIÑOS,OFICIAL,4175,0,
2000,16,Alta Verapaz,2,Santa Cruz Verapaz,PRIMARIA DE NIÑOS,MUNICIPAL,46,0,
2015,3,Sacatepéquez,12,Ciudad Vieja,PRIMARIA DE NIÑOS,PRIVADO,1073,123,8.723577
1995,21,Jalapa,4,San Manuel Chaparrón,PRIMARIA DE NIÑOS,OFICIAL,1418,0,
2004,3,Sacatepéquez,6,Santiago Sacatepéquez,PRIMARIA DE NIÑOS,OFICIAL,3647,87,41.91954
2003,3,Sacatepéquez,5,Santo Domingo Xenacoj,PRIMARIA DE NIÑOS,OFICIAL,1405,40,35.125
1993,15,Baja Verapaz,8,Purulhá,PRIMARIA DE NIÑOS,OFICIAL,1420,0,
1997,12,San Marcos,15,Malacatán,PRIMARIA DE NIÑOS,OFICIAL,10720,0,
2002,20,Chiquimula,10,San Jacinto,PRIMARIA DE NIÑOS,OFICIAL,2078,0,
2003,10,Suchitepéquez,17,Santo Tomás La Unión,PRIMARIA DE NIÑOS,PRIVADO,340,15,22.666666
2007,11,Retalhuleu,4,San Martín Zapotitlán,PRIMARIA DE NIÑOS,OFICIAL,1783,57,31.280701
1992,7,Sololá,8,Concepción,PRIMARIA DE NIÑOS,OFICIAL,326,0,
1994,8,Totonicapán,2,San Cristóbal Totonicapán,PRIMARIA DE NIÑOS,PRIVADO,307,0,
1996,12,San Marcos,4,Comitancillo,PRIMARIA DE NIÑOS,OFICIAL,5359,0,
1999,7,Sololá,1,Sololá,PRIMARIA DE NIÑOS,OFICIAL,10942,0,
2001,8,Totonicapán,3,San Francisco El Alto,PRIMARIA DE NIÑOS,OFICIAL,8837,0,
1993,15,Baja Verapaz,3,Rabinal,PRIMARIA DE NIÑOS,OFICIAL,5269,0,
1997,4,Chimaltenango,7,Patzún,PRIMARIA DE NIÑOS,PRIVADO,1908,0,
2011,5,Escuintla,12,San Vicente Pacaya,PRIMARIA DE NIÑOS,PRIVADO,74,7,10.571428
1998,9,Quetzaltenango,16,Zunil,PRIMARIA DE NIÑOS,PRIVADO,104,0,
2015,6,Santa Rosa,2,Barberena,PRIMARIA DE NIÑOS,PRIVADO,1093,69,15.840579
1994,14,Quiché,8,San Antonio Ilotenango,PRIMARIA DE NIÑOS,OFICIAL,1287,0,
2007,1,Guatemala,17,San Miguel Petapa,PRIMARIA DE NIÑOS,PRIVADO,6489,346,18.754335
2005,3,Sacatepéquez,9,Santa Lucía Milpas Altas,PRIMARIA DE NIÑOS,OFICIAL,1476,45,32.8
2015,13,Huehuetenango,27,Aguacatán,PRIMARIA DE NIÑOS,OFICIAL,7841,390,20.105128
1996,6,Santa Rosa,11,Guazacapán,PRIMARIA DE NIÑOS,OFICIAL,1837,0,
2012,3,Sacatepéquez,11,Santa María De Jesús,PRIMARIA DE NIÑOS,OFICIAL,2346,77,30.467532
2014,22,Jutiapa,11,Comapa,PRIMARIA DE NIÑOS,PRIVADO,90,13,6.923076
1994,9,Quetzaltenango,24,Palestina De Los Altos,PRIMARIA DE NIÑOS,OFICIAL,1413,0,
1996,9,Quetzaltenango,10,San Mateo,PRIMARIA DE NIÑOS,OFICIAL,430,0,
2011,3,Sacatepéquez,3,Pastores,PRIMARIA DE NIÑOS,PRIVADO,295,19,15.526315
1993,4,Chimaltenango,12,San Pedro Yepocapa,PRIMARIA DE NIÑOS,OFICIAL,2303,0,
1996,20,Chiquimula,7,Esquipulas,PRIMARIA DE NIÑOS,OFICIAL,4103,0,
2012,12,San Marcos,20,El Quetzal,PRIMARIA DE NIÑOS,OFICIAL,4172,171,24.39766
2000,19,Zacapa,1,Zacapa,PRIMARIA DE NIÑOS,OFICIAL,8039,0,
2005,5,Escuintla,9,San José,PRIMARIA DE NIÑOS,OFICIAL,7856,225,34.915555
2009,14,Quiché,16,Sacapulas,PRIMARIA DE NIÑOS,PRIVADO,68,5,13.6
2015,2,El Progreso,7,Sanarate,PRIMARIA DE NIÑOS,OFICIAL,4717,214,22.042056
2004,12,San Marcos,5,San Miguel Ixtahuacán,PRIMARIA DE NIÑOS,MUNICIPAL,48,1,48
1998,9,Quetzaltenango,21,Génova Costa Cuca,PRIMARIA DE NIÑOS,PRIVADO,506,0,
